"15372","3065","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15373","3065","How is a search system used in work task completion?","Article","Journal of Information Science"
"15374","3065","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15375","3065","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15376","3069","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15377","3069","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15378","3069","How is a search system used in work task completion?","Article","Journal of Information Science"
"15379","3069","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15380","3069","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15381","3064","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15382","3064","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15383","3064","How is a search system used in work task completion?","Article","Journal of Information Science"
"15384","3064","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15385","3064","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15386","3070","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15387","3070","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15388","3070","How is a search system used in work task completion?","Article","Journal of Information Science"
"15389","3070","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15390","3070","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15391","3072","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15392","3072","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15393","3072","How is a search system used in work task completion?","Article","Journal of Information Science"
"15394","3072","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15395","3072","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15396","3074","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15397","3074","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15398","3074","How is a search system used in work task completion?","Article","Journal of Information Science"
"15399","3074","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15400","3074","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15401","3075","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15402","3075","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15403","3075","How is a search system used in work task completion?","Article","Journal of Information Science"
"15404","3075","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15405","3075","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
